paper_id,test,has_es,verdict,note
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1152:japplphysiol.00688.2021,F-test,FALSE,indeterminate,No parseable eta-squared effect size found.
10.1249:MSS.0000000000002148,t-test,FALSE,indeterminate,No parseable d effect size found.
10.1249:MSS.0000000000002248,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 16, N = 32)."
10.1249:MSS.0000000000002248,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1249:MSS.0000000000002248,t-test,TRUE,match_under_assumptions,"Match under independent-samples unequal-n range assumption (closest split n1 = 9, n2 = 23, N = 32)."
10.1249:MSS.0000000000002248,t-test,TRUE,match_under_assumptions,"Match under independent-samples equal-n assumption (n1 = n2 = 16, N = 32)."
10.1249:MSS.0000000000002248,t-test,TRUE,no_match,"No match under tested assumptions (paired dz, independent equal-n, independent unequal-n range). Tolerance = 0.01. A no-match can occur when fewer than 2 decimal places are reported."
10.1249:MSS.0000000000002541,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002541,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002706,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002706,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002706,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002706,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002706,t-test,FALSE,indeterminate,No parseable t(df)=value found.
10.1249:MSS.0000000000002706,t-test,FALSE,indeterminate,No parseable t(df)=value found.
